,number,position,skills,cnt,team_id,coach_name,tournament_name,roster.name
3528,5,Piranha Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3529,6,Eagle Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3530,7,Eagle Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3531,8,Eagle Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3532,9,Eagle Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3533,10,Eagle Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3534,11,Eagle Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3535,12,Karla von Kill,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3536,99,rerolls,,3,164422,Mark,Yorkshire'mas Bowl II,Amazon
3537,99,assistant_coaches,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3538,99,cheerleaders,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3539,99,dedicated_fans,,2,164422,Mark,Yorkshire'mas Bowl II,Amazon
3540,1,Gloriel Summerbloom,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3541,2,Dark Elf Runner,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3542,3,Dark Elf Blitzer,Dodge,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3543,4,Dark Elf Blitzer,Dodge,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3544,5,Witch Elf,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3545,6,Witch Elf,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3546,7,Dark Elf Lineman,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3547,8,Dark Elf Lineman,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3548,9,Dark Elf Lineman,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3549,10,Dark Elf Lineman,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3550,11,Dark Elf Lineman,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3551,12,Dark Elf Lineman,,1,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3552,99,rerolls,,3,161197,Aphmau.TaylorS,Yorkshire'mas Bowl II,Dark Elf
3553,1,Troll,Guard,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3554,2,Big Un Blocker,Block,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3555,3,Big Un Blocker,Block,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3556,4,Orc Blitzer,Frenzy,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3557,5,Orc Blitzer,Tackle,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3558,6,Orc Lineman,Stand Firm,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3559,7,Orc Lineman,Stand Firm,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3560,14,Orc Thrower,Leader,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3561,10,Goblin Lineman,Dirty Player,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3562,11,Goblin Lineman,,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3563,12,Goblin Lineman,,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3564,8,Goblin Lineman,,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3565,99,rerolls,,3,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3566,99,assistant_coaches,,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3567,99,Bribes,,1,161129,Constri,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Orc
3568,1,Skaven Blitzer,Frenzy,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3569,2,Skaven Blitzer,Guard,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3570,3,Gutter Runner,Block,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3571,4,Gutter Runner,Wrestle,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3572,5,Skaven Thrower,Cannoneer,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3573,6,Skaven Clanrat,"Dirty Player, Sneaky Git",1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3574,7,Skaven Clanrat,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3575,8,Skaven Clanrat,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3576,9,Skaven Clanrat,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3577,10,Skaven Clanrat,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3578,11,Skaven Clanrat,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3579,12,Skaven Clanrat,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3580,13,Rat Ogre,Claws,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3581,14,Skaven Clanrat,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3582,99,rerolls,,3,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3583,99,assistant_coaches,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3584,99,cheerleaders,,1,168864,Renoloko,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Skaven
3585,1,Ogre,Guard,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3586,4,Bodyguard,,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3587,2,Noble Blitzer,Dodge,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3588,3,Noble Blitzer,"Tackle, Frenzy",1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3589,5,Bodyguard,Guard,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3590,6,Bodyguard,Guard,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3591,7,Bodyguard,Guard,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3592,8,Imperial Thrower,,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3593,11,Imperial Retainer,,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3594,9,Imperial Retainer,,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3595,10,Imperial Retainer,,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3596,12,Imperial Retainer,,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3597,99,rerolls,,3,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3598,99,dedicated_fans,,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3599,99,BlitzerBestKeg,,1,168279,Toni Ni,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3600,1,Dark Elf Assassin,,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3601,12,Dark Elf Assassin,,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3602,3,Dark Elf Blitzer,Dodge,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3603,4,Dark Elf Blitzer,Dodge,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3604,5,Witch Elf,Block,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3605,6,Witch Elf,Block,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3606,7,Dark Elf Lineman,Kick,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3607,8,Dark Elf Lineman,,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3608,9,Dark Elf Lineman,,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3609,10,Dark Elf Lineman,,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3610,11,Dark Elf Lineman,,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3611,2,Dark Elf Lineman,,1,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3612,99,rerolls,,3,168365,guillem riera,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3613,12,Trained Troll,"Bullseye, Strong Arm",1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3614,1,Black Orc,Guard,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3615,2,Black Orc,Guard,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3616,3,Black Orc,Guard,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3617,5,Black Orc,Stand Firm,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3618,4,Black Orc,Stand Firm,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3619,13,Black Orc,Stand Firm,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3620,6,Goblin Bruiser,,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3621,7,Goblin Bruiser,"Dirty Player, Sneaky Git",1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3622,8,Goblin Bruiser,Lethal Flight,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3623,9,Goblin Bruiser,Sure Feet,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3624,10,Goblin Bruiser,,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3625,11,Goblin Bruiser,,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3626,99,rerolls,,2,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3627,99,assistant_coaches,,1,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3628,99,Bribes,,2,165580,Palpatain,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Black Orc
3629,1,Flesh Golem,Guard,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3630,2,Flesh Golem,Guard,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3631,3,Wraith,Tackle,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3632,4,Wraith,,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3633,5,Werewolf,Block,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3634,6,Werewolf,Wrestle,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3635,7,Ghoul Runner,Block,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3636,8,Ghoul Runner,"Wrestle, Strip Ball",1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3637,9,Zombie Lineman,,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3638,10,Zombie Lineman,,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3639,11,Zombie Lineman,,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3640,12,Zombie Lineman,,1,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3641,99,rerolls,,3,168722,Gon,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Necromantic Horror
3642,2,Bloater,Block,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3643,3,Bloater,Block,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3644,4,Bloater,Guard,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3645,5,Bloater,Guard,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3646,6,Pestigor,"Block, Sure Hands",1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3647,7,Pestigor,"Wrestle, Tackle",1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3648,9,Rotter Lineman,,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3649,8,Rotter Lineman,,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3650,10,Rotter Lineman,,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3651,11,Rotter Lineman,,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3652,12,Rotter Lineman,Horns,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3653,13,Rotter Lineman,Sneaky Git,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3654,1,Rotspawn,Stand Firm,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3655,99,rerolls,,3,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3656,99,assistant_coaches,,1,166875,Molillo11,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Nurgle
3657,1,Bloodspawn,"Tentacles, Stand Firm",1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3658,2,Khorngor,"Tackle, Wrestle",1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3659,3,Khorngor,Tackle,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3660,4,Bloodborn Marauder,Block,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3661,5,Bloodborn Marauder,Block,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3662,6,Bloodborn Marauder,,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3663,7,Bloodborn Marauder,,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3664,8,Bloodseeker,Stand Firm,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3665,9,Bloodseeker,Stand Firm,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3666,10,Bloodseeker,Block,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3667,12,Bloodseeker,Block,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3668,11,Bloodborn Marauder,Sure Hands,1,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3669,99,rerolls,,3,168779,Sebas,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Khorne
3670,1,Imperial Retainer,,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3671,2,Imperial Retainer,,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3672,3,Imperial Retainer,,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3673,4,Imperial Retainer,,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3674,5,Bodyguard,Mighty Blow,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3675,6,Bodyguard,Mighty Blow,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3676,7,Bodyguard,Mighty Blow,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3677,8,Bodyguard,,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3678,9,Noble Blitzer,Dodge,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3679,10,Noble Blitzer,Dodge,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3680,11,Imperial Thrower,Sure Hands,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3681,16,Ogre,Brawler,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3682,99,rerolls,,3,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3683,99,dedicated_fans,,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3684,99,BlitzerBestKeg,,1,161785,Sr Lobo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Imperial Nobility
3685,1,Ogre,Brawler,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3686,2,Halfling Hopeful,Sprint,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3687,3,Human Catcher,Block,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3688,4,Human Catcher,Block,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3689,5,Human Thrower,Accurate,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3690,6,Human Blitzer,Mighty Blow,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3691,7,Human Blitzer,Mighty Blow,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3692,9,Human Lineman,,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3693,8,Human Lineman,Wrestle,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3694,10,Human Lineman,,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3695,11,Human Lineman,,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3696,12,Human Lineman,,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3697,13,Human Lineman,,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3698,99,rerolls,,4,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3699,99,assistant_coaches,,2,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3700,99,dedicated_fans,,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3701,99,BlitzerBestKeg,,1,160077,Esteban Dracs,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Human
3702,1,Elf Thrower,Cloud Burster,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3703,2,Elf Thrower,Leader,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3704,3,Elf Blitzer,"Dodge, Tackle",1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3705,4,Elf Blitzer,Dodge,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3706,4,Elf Catcher,"Dodge, Block",1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3707,5,Elf Lineman,Strip Ball,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3708,6,Elf Lineman,Kick,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3709,7,Elf Lineman,Sidestep,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3710,8,Elf Lineman,Sidestep,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3711,9,Elf Lineman,Sidestep,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3712,10,Elf Lineman,,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3713,11,Elf Lineman,,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3714,12,Elf Lineman,,1,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3715,99,rerolls,,3,161641,AC/DC,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Elven Union
3716,1,Dark Elf Blitzer,Dodge,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3717,2,Dark Elf Blitzer,Dodge,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3718,3,Witch Elf,Block,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3719,4,Witch Elf,Block,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3720,5,Dark Elf Assassin,,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3721,6,Dark Elf Runner,Sure Hands,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3722,7,Dark Elf Lineman,,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3723,8,Dark Elf Lineman,,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3724,9,Dark Elf Lineman,,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3725,10,Dark Elf Lineman,,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3726,11,Dark Elf Lineman,,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3727,12,Dark Elf Lineman,,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3728,99,rerolls,,3,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3729,99,assistant_coaches,,1,168205,JanSolo,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Dark Elf
3730,1,Mummy,Brawler,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3731,2,Mummy,Brawler,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3732,3,Ghoul Runner,Block,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3733,4,Ghoul Runner,Block,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3734,5,Wight Blitzer,Dauntless,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3735,6,Wight Blitzer,Dauntless,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3736,7,Zombie Lineman,Sneaky Git,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3737,8,Zombie Lineman,,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3738,9,Zombie Lineman,,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3739,10,Skeleton Lineman,,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3740,11,Skeleton Lineman,,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3741,12,Skeleton Lineman,,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
3742,13,Zombie Lineman,,1,165982,Francesc Miralles Zurrón,TORNEO NAVIDEÑO MORADA DEL DRAGÓN 25’,Shambling Undead
